2284.658831	2220.477262	1509.435758	0	2161.955761	2090.319013	1780.986148	361.009127	1631.938335	303.447904	2581.606527	2014.042694	1394.901439	2653.236002	1322.07632	1600.256618	1618.883727	778.935565	1963.383141	2583.939036	3040.789028	1079.90851	1792.986346	526.763538	1071.887265	1407.767053	235.246082	380.136233	664.142668	2948.878396	1042.871257	2193.738118	1501.124743	1093.043937	1490.493019	1126.860273	1953.826838	1209.545071	2624.326405	1831.637702	2579.883755	1699.589853	708.815339	1440.409449	1556.269795	2391.106038	1279.448426	1695.163625	2071.24167	898.83284	1699.657899	416.736997	1699.30366	1864.736291	569.064244	1322.597911	1234.069699	1573.331608	913.069957	620.1901	2530.03356	1931.623396	2432.480989	1732.870311	2400.39939	1070.503234	1031.066463	2944.254325	1229.976815	2397.930917	1447.209913	2200.753102	1583.325505	1185.880196	2043.477637	1522.984236	1950.523522	2454.240796	2588.061835	1021.882994	3043.781109	2006.681591	2092.766075	1346.617956	2359.158405	2774.639572	1681.07568	2573.417393
2205.775121	2009.766735	1285.195539	361.009127	2088.586222	1900.90184	1604.43779	0	1425.79263	406.276433	2330.504653	1945.717171	1226.732494	2397.377602	1455.892346	1467.345969	1376.403324	674.201944	1900.396396	2492.010226	2706.073582	914.593747	1645.641869	715.650294	988.228521	1061.813418	292.005505	53.572309	305.084419	2625.906206	731.19061	1988.061183	1325.550945	876.169221	1491.046584	1151.72565	1938.783602	944.856999	2368.259823	1718.482698	2313.600021	1386.09148	378.755099	1307.787119	1782.170588	2143.555887	944.153737	1524.958465	1925.286618	546.616294	1387.690424	594.103819	1694.178146	1827.15419	616.742247	1015.404347	892.059669	1312.746514	982.914807	460.660605	2444.106399	1612.455402	2341.914758	1535.706848	2074.145223	1209.42293	700.951323	2625.830707	1004.719473	2288.094977	1478.759716	2125.465602	1499.352114	903.08322	1955.493722	1169.678849	1594.488408	2178.03233	2480.830372	763.59441	2712.907036	1945.207622	2032.801231	1231.752904	2007.380121	2660.152763	1323.751332	2446.894228
3444.132236	588.93532	2325.178823	1631.938335	3342.383366	478.16449	2706.885715	1425.79263	0	1362.710228	979.105897	3215.431961	2404.447264	1057.526476	2881.623179	2674.755438	2343.145534	2029.610893	3180.395767	3691.93337	1786.446926	559.708777	2805.380798	2123.364263	2319.064579	943.558079	1397.320874	1373.468996	1349.753814	1610.366917	1683.795648	564.042212	185.909219	2035.843605	2861.109065	2551.543116	3275.886626	529.821601	1029.990228	2934.04142	1011.845717	2049.013926	1500.331637	2535.479219	3183.339987	788.51864	1654.146514	2652.597787	3058.387915	1407.049707	2059.123302	2001.354966	3050.90634	3143.84858	2041.255869	1850.269817	1581.354257	2235.144593	2403.650132	1816.62323	3657.481651	804.561162	3552.560459	2598.92144	1175.492134	2634.975551	1587.134228	1575.265206	2110.447996	3466.03237	2871.136165	3374.15308	2778.806294	607.978198	3194.423397	1061.55124	1755.889396	927.05561	3651.95933	1868.208563	1755.653895	3224.740193	3309.640859	2495.91116	1451.541863	3806.024014	1572.18964	3580.016672
1343.393592	3464.174301	1388.014328	1322.07632	1227.213057	3356.62266	1345.907958	1455.892346	2881.623179	1625.518466	3763.806016	1097.809141	1126.15186	3825.887811	0	1080.262884	1521.878537	943.539407	1042.952274	1636.93724	3946.796855	2360.457664	1239.286322	795.506495	805.024063	2349.598672	1543.378505	1508.440443	1584.159748	3918.885868	1528.217507	3443.270047	2777.787277	1211.803733	546.184836	461.718053	881.606169	2388.483083	3796.859754	1133.806946	3732.335142	1916.481595	1472.290138	1012.938643	526.41204	3581.248465	1771.082012	1271.506659	1418.006053	1657.617339	1907.717232	907.982717	671.002683	888.143397	841.309936	1646.341128	1785.952371	1574.10515	493.377272	1114.324539	1571.620406	2955.503899	1503.481444	1399.868199	3374.775989	252.005267	1603.990744	3934.437315	1276.199199	1538.898391	418.284845	1264.146348	891.342809	2335.509593	1186.761334	2398.18678	2459.433054	3586.572632	1689.78026	1329.254678	3971.436601	1069.396157	1129.544973	921.782446	3171.293996	1875.506616	2260.970132	1742.560729
1536.204516	2593.184878	775.182491	778.935565	1417.360853	2507.319723	1005.823631	674.201944	2029.610893	1015.588185	2854.137433	1273.16815	620.996067	2911.862625	943.539407	822.709707	902.099616	0	1226.995393	1827.447827	3006.820737	1564.430151	1014.169223	560.458111	314.247039	1409.08714	899.474622	724.882948	682.465291	2975.470553	601.646211	2577.218238	1956.393108	393.121142	833.579441	533.271882	1269.120246	1509.916146	2883.086286	1061.326522	2812.362387	1130.301375	546.144393	662.299334	1397.687879	2677.197975	862.31567	918.797823	1292.881075	716.408454	1125.477828	528.287694	1030.150636	1153.669022	310.270896	785.261756	863.411694	888.266694	460.400705	218.322495	1777.266801	2017.016495	1676.462467	967.615075	2431.359448	743.75038	667.333048	2990.914741	520.883861	1631.182099	843.029579	1454.772606	828.585611	1445.491458	1287.938905	1454.647384	1580.778026	2662.172471	1823.069219	431.640434	3029.882056	1271.712731	1359.279432	572.541641	2237.313752	2006.69635	1354.226729	1800.428564
327.65114	3705.91486	960.007116	1963.383141	202.729466	3648.344956	642.55176	1900.396396	3180.395767	2230.538186	3887.072917	56.223437	790.756488	3931.196312	1042.952274	526.58596	1027.812209	1226.995393	0	633.643144	3739.233151	2766.768378	488.541248	1535.787229	912.796706	2387.974075	2118.059916	1950.206431	1851.37505	3777.448821	1513.13285	3696.953897	3134.840899	1146.188234	533.529725	875.267691	255.510113	2650.576922	3904.009729	305.430743	3816.534574	1499.8113	1692.099713	647.365015	1490.157536	3729.196532	1633.792283	635.556207	469.361288	1775.324593	1487.268688	1593.352942	372.274561	157.942746	1397.12855	1437.656575	1688.854864	1135.887147	1108.940496	1440.275519	574.279333	2968.45286	485.702638	762.027252	3287.959542	1149.618811	1611.73933	3812.762518	1089.422604	498.135029	642.09816	242.378061	405.498266	2573.975434	152.865089	2368.075055	2115.126142	3655.969222	663.526451	1315.119106	3783.079481	44.994481	132.488537	686.971142	2956.023333	854.232443	2021.928844	701.194617
654.201445	3303.197561	500.468931	1792.986346	574.934931	3261.263687	154.789384	1645.641869	2805.380798	2020.377531	3451.863306	492.746399	421.856982	3491.541372	1239.286322	199.092718	546.380774	1014.169223	488.541248	886.733735	3255.181744	2442.468478	0	1469.726866	737.285383	1960.825205	1902.084344	1689.483888	1528.891464	3299.079502	1121.796573	3297.778095	2780.535813	794.164503	702.399796	891.314649	716.7483	2279.581795	3465.045073	183.860909	3373.610874	1014.517855	1367.479626	353.75762	1751.410834	3301.663464	1194.90468	159.634303	280.200323	1404.715818	1001.844105	1490.326884	681.454887	568.055077	1268.368122	993.104809	1257.355772	658.424379	1093.735457	1197.217085	852.700897	2521.980342	747.988366	273.801362	2819.714962	1247.67513	1218.252568	3336.379105	697.972882	663.340954	830.255999	597.910033	347.96974	2198.13931	424.626994	1925.079879	1629.090408	3211.74116	853.364071	950.910523	3300.341603	520.274494	582.424864	455.754018	2474.733773	1022.416117	1548.091642	803.628802
3930.237503	1320.795575	2819.256641	2948.878396	3869.768261	1491.776549	3153.14075	2625.906206	1610.366917	2762.132258	918.105288	3789.520589	3026.210194	861.282244	3918.885868	3262.34274	2752.794201	2975.470553	3777.448821	4078.490727	232.836736	2065.410346	3299.079502	3316.624965	3161.088685	1585.286807	2744.791927	2588.192563	2388.706816	0	2403.653169	1361.466009	1795.451116	2761.710595	3678.234384	3485.592681	3965.224494	1780.151116	864.400468	3475.678924	781.403144	2288.82054	2465.808724	3183.737612	4350.39315	1002.762112	2193.774728	3144.315935	3459.557528	2266.295503	2301.702031	3201.669138	3812.141054	3811.709157	3138.676533	2367.70116	2159.938935	2642.281897	3432.268629	2820.854328	4070.770281	1017.319271	3977.195559	3028.946448	552.720397	3710.906154	2320.141079	73.987078	2753.53177	3853.868936	3742.286402	3888.111331	3446.27987	1780.081237	3722.20457	1521.277918	1686.024005	749.718866	3999.490346	2614.048213	168.142032	3813.945825	3881.064987	3202.393024	828.421583	4091.517035	1756.612259	3882.3466
2915.590473	1083.746562	1804.95026	1209.545071	2813.109832	1002.027429	2185.00483	944.856999	529.821601	988.551267	1385.839499	2685.704062	1875.828147	1453.549227	2388.483083	2145.927834	1830.867913	1509.916146	2650.576922	3166.311532	1904.692985	363.795201	2279.581795	1659.139327	1793.481778	539.748144	987.036294	895.869783	827.540317	1780.151116	1157.921351	1067.303084	511.276558	1506.293869	2337.94989	2037.371947	2747.756143	0	1424.451707	2405.542799	1373.605064	1574.507717	973.8809	2005.839665	2726.113276	1198.709067	1150.703359	2128.228958	2536.074259	878.020127	1583.466518	1536.983837	2525.168221	2614.74128	1547.988711	1340.344022	1076.033004	1726.031075	1902.352877	1300.742806	3130.787137	782.277738	3025.81776	2079.75329	1252.219478	2146.908888	1062.393088	1765.936725	1583.117487	2941.539753	2352.913089	2845.088082	2249.074134	87.112288	2665.473731	689.151289	1388.60403	1244.867021	3128.68883	1338.969782	1894.795643	2694.927868	2779.866636	1966.202827	1353.854412	3285.850723	1160.819001	3060.305783
4119.072554	532.269773	2964.580733	2624.326405	4035.553728	718.80946	3337.982224	2368.259823	1029.990228	2374.407169	61.601109	3928.60459	3114.430604	29.121766	3796.859754	3377.934489	2937.897062	2883.086286	3904.009729	4321.911788	1095.3463	1581.81634	3465.045073	3083.349112	3134.575847	1518.154765	2394.378766	2319.945523	2213.719458	864.400468	2405.010756	574.81083	1202.974276	2781.855306	3681.327305	3416.315095	4046.575487	1424.451707	0	3622.700143	110.462471	2529.546638	2337.246622	3264.178824	4150.275184	241.718843	2272.830726	3305.449132	3678.381049	2181.748437	2542.034687	2961.284888	3850.031549	3901.050589	2961.827057	2472.927403	2215.388847	2822.503704	3305.272739	2688.516427	4300.448214	946.345924	4198.821569	3216.927826	822.170361	3560.833555	2308.061584	798.141557	2817.506408	4091.02501	3716.034631	4061.388224	3525.470111	1466.70551	3883.832403	1539.984181	2021.22468	264.772741	4260.62775	2615.287086	1032.27056	3945.64727	4023.935794	3252.171292	1290.013382	4385.663711	1969.686268	4162.996446
1642.03369	2456.017118	569.073158	1699.589853	1581.478688	2453.628053	865.617354	1386.09148	2049.013926	1784.291936	2524.968353	1507.154623	820.76161	2554.156221	1916.481595	1007.013139	473.375428	1130.301375	1499.8113	1807.873997	2240.677819	1850.437729	1014.517855	1681.878047	1119.443417	1113.163947	1676.098097	1401.946024	1115.222819	2288.82054	657.936106	2459.361747	2080.073037	746.539034	1512.406495	1456.976286	1707.634066	1574.507717	2529.546638	1194.898746	2430.532469	0	1007.336883	969.720485	2432.635929	2395.080437	467.609001	864.408722	1174.931488	877.268837	12.934537	1624.547518	1596.754867	1553.401116	1430.250074	377.474732	538.551269	374.113591	1525.896227	1141.216784	1793.706427	1586.383062	1696.525954	741.917602	1827.673195	1793.402739	688.43133	2328.587628	648.179149	1578.816828	1609.74804	1599.34634	1212.476214	1487.458009	1434.998348	1026.889685	615.400007	2267.968081	1738.79747	716.09625	2286.236019	1533.774971	1596.707443	1026.151579	1462.126875	1856.813314	561.61814	1635.470872
1860.395582	2095.21341	745.30801	1031.066463	1762.64028	2045.100841	1123.148711	700.951323	1587.134228	1096.039498	2286.881148	1642.162534	823.832814	2335.982199	1603.990744	1094.033731	786.875777	667.333048	1611.73933	2104.820019	2342.80785	1257.950383	1218.252568	1127.906463	846.436976	792.617915	988.95193	714.233289	428.513972	2320.141079	98.609656	2087.347587	1567.51691	473.882667	1382.922018	1165.455073	1739.596529	1062.393088	2308.061584	1350.929236	2226.695366	688.43133	324.197198	964.878609	2064.532357	2122.955042	249.006695	1065.930458	1473.882631	207.994218	690.979301	1041.793999	1543.423794	1596.15033	895.840734	332.604649	215.227342	693.476843	1127.565379	564.170911	2070.548343	1396.398439	1965.669233	1020.538974	1783.126839	1411.081726	0	2339.380967	525.970719	1879.355132	1432.544416	1792.910495	1221.530281	980.177638	1612.875917	808.368624	956.971999	2069.559123	2066.295775	307.789116	2367.990249	1655.023896	1737.402917	944.808891	1570.148725	2224.401443	706.607424	1999.257155
4525	4525	4525	4525	4525																																																																																			
652	1005	875	738	698	789	584	522	467	1156	762	861	519	601	1209																																																																									
3																																																																																							
