2284.658831	2220.477262	1509.435758	0	2161.955761	2090.319013	1780.986148	361.009127	1631.938335	303.447904	2581.606527	2014.042694	1394.901439	2653.236002	1322.07632	1600.256618	1618.883727	778.935565	1963.383141	2583.939036	3040.789028	1079.90851	1792.986346	526.763538	1071.887265	1407.767053	235.246082	380.136233	664.142668	2948.878396	1042.871257	2193.738118	1501.124743	1093.043937	1490.493019	1126.860273	1953.826838	1209.545071	2624.326405	1831.637702	2579.883755	1699.589853	708.815339	1440.409449	1556.269795	2391.106038	1279.448426	1695.163625	2071.24167	898.83284	1699.657899	416.736997	1699.30366	1864.736291	569.064244	1322.597911	1234.069699	1573.331608	913.069957	620.1901	2530.03356	1931.623396	2432.480989	1732.870311	2400.39939	1070.503234	1031.066463	2944.254325	1229.976815	2397.930917	1447.209913	2200.753102	1583.325505	1185.880196	2043.477637	1522.984236	1950.523522	2454.240796	2588.061835	1021.882994	3043.781109	2006.681591	2092.766075	1346.617956	2359.158405	2774.639572	1681.07568	2573.417393	
2205.775121	2009.766735	1285.195539	361.009127	2088.586222	1900.90184	1604.43779	0	1425.79263	406.276433	2330.504653	1945.717171	1226.732494	2397.377602	1455.892346	1467.345969	1376.403324	674.201944	1900.396396	2492.010226	2706.073582	914.593747	1645.641869	715.650294	988.228521	1061.813418	292.005505	53.572309	305.084419	2625.906206	731.19061	1988.061183	1325.550945	876.169221	1491.046584	1151.72565	1938.783602	944.856999	2368.259823	1718.482698	2313.600021	1386.09148	378.755099	1307.787119	1782.170588	2143.555887	944.153737	1524.958465	1925.286618	546.616294	1387.690424	594.103819	1694.178146	1827.15419	616.742247	1015.404347	892.059669	1312.746514	982.914807	460.660605	2444.106399	1612.455402	2341.914758	1535.706848	2074.145223	1209.42293	700.951323	2625.830707	1004.719473	2288.094977	1478.759716	2125.465602	1499.352114	903.08322	1955.493722	1169.678849	1594.488408	2178.03233	2480.830372	763.59441	2712.907036	1945.207622	2032.801231	1231.752904	2007.380121	2660.152763	1323.751332	2446.894228	
3444.132236	588.93532	2325.178823	1631.938335	3342.383366	478.16449	2706.885715	1425.79263	0	1362.710228	979.105897	3215.431961	2404.447264	1057.526476	2881.623179	2674.755438	2343.145534	2029.610893	3180.395767	3691.93337	1786.446926	559.708777	2805.380798	2123.364263	2319.064579	943.558079	1397.320874	1373.468996	1349.753814	1610.366917	1683.795648	564.042212	185.909219	2035.843605	2861.109065	2551.543116	3275.886626	529.821601	1029.990228	2934.04142	1011.845717	2049.013926	1500.331637	2535.479219	3183.339987	788.51864	1654.146514	2652.597787	3058.387915	1407.049707	2059.123302	2001.354966	3050.90634	3143.84858	2041.255869	1850.269817	1581.354257	2235.144593	2403.650132	1816.62323	3657.481651	804.561162	3552.560459	2598.92144	1175.492134	2634.975551	1587.134228	1575.265206	2110.447996	3466.03237	2871.136165	3374.15308	2778.806294	607.978198	3194.423397	1061.55124	1755.889396	927.05561	3651.95933	1868.208563	1755.653895	3224.740193	3309.640859	2495.91116	1451.541863	3806.024014	1572.18964	3580.016672	
1343.393592	3464.174301	1388.014328	1322.07632	1227.213057	3356.62266	1345.907958	1455.892346	2881.623179	1625.518466	3763.806016	1097.809141	1126.15186	3825.887811	0	1080.262884	1521.878537	943.539407	1042.952274	1636.93724	3946.796855	2360.457664	1239.286322	795.506495	805.024063	2349.598672	1543.378505	1508.440443	1584.159748	3918.885868	1528.217507	3443.270047	2777.787277	1211.803733	546.184836	461.718053	881.606169	2388.483083	3796.859754	1133.806946	3732.335142	1916.481595	1472.290138	1012.938643	526.41204	3581.248465	1771.082012	1271.506659	1418.006053	1657.617339	1907.717232	907.982717	671.002683	888.143397	841.309936	1646.341128	1785.952371	1574.10515	493.377272	1114.324539	1571.620406	2955.503899	1503.481444	1399.868199	3374.775989	252.005267	1603.990744	3934.437315	1276.199199	1538.898391	418.284845	1264.146348	891.342809	2335.509593	1186.761334	2398.18678	2459.433054	3586.572632	1689.78026	1329.254678	3971.436601	1069.396157	1129.544973	921.782446	3171.293996	1875.506616	2260.970132	1742.560729	
1536.204516	2593.184878	775.182491	778.935565	1417.360853	2507.319723	1005.823631	674.201944	2029.610893	1015.588185	2854.137433	1273.16815	620.996067	2911.862625	943.539407	822.709707	902.099616	0	1226.995393	1827.447827	3006.820737	1564.430151	1014.169223	560.458111	314.247039	1409.08714	899.474622	724.882948	682.465291	2975.470553	601.646211	2577.218238	1956.393108	393.121142	833.579441	533.271882	1269.120246	1509.916146	2883.086286	1061.326522	2812.362387	1130.301375	546.144393	662.299334	1397.687879	2677.197975	862.31567	918.797823	1292.881075	716.408454	1125.477828	528.287694	1030.150636	1153.669022	310.270896	785.261756	863.411694	888.266694	460.400705	218.322495	1777.266801	2017.016495	1676.462467	967.615075	2431.359448	743.75038	667.333048	2990.914741	520.883861	1631.182099	843.029579	1454.772606	828.585611	1445.491458	1287.938905	1454.647384	1580.778026	2662.172471	1823.069219	431.640434	3029.882056	1271.712731	1359.279432	572.541641	2237.313752	2006.69635	1354.226729	1800.428564	
654.201445	3303.197561	500.468931	1792.986346	574.934931	3261.263687	154.789384	1645.641869	2805.380798	2020.377531	3451.863306	492.746399	421.856982	3491.541372	1239.286322	199.092718	546.380774	1014.169223	488.541248	886.733735	3255.181744	2442.468478	0	1469.726866	737.285383	1960.825205	1902.084344	1689.483888	1528.891464	3299.079502	1121.796573	3297.778095	2780.535813	794.164503	702.399796	891.314649	716.7483	2279.581795	3465.045073	183.860909	3373.610874	1014.517855	1367.479626	353.75762	1751.410834	3301.663464	1194.90468	159.634303	280.200323	1404.715818	1001.844105	1490.326884	681.454887	568.055077	1268.368122	993.104809	1257.355772	658.424379	1093.735457	1197.217085	852.700897	2521.980342	747.988366	273.801362	2819.714962	1247.67513	1218.252568	3336.379105	697.972882	663.340954	830.255999	597.910033	347.96974	2198.13931	424.626994	1925.079879	1629.090408	3211.74116	853.364071	950.910523	3300.341603	520.274494	582.424864	455.754018	2474.733773	1022.416117	1548.091642	803.628802	
3930.237503	1320.795575	2819.256641	2948.878396	3869.768261	1491.776549	3153.14075	2625.906206	1610.366917	2762.132258	918.105288	3789.520589	3026.210194	861.282244	3918.885868	3262.34274	2752.794201	2975.470553	3777.448821	4078.490727	232.836736	2065.410346	3299.079502	3316.624965	3161.088685	1585.286807	2744.791927	2588.192563	2388.706816	0	2403.653169	1361.466009	1795.451116	2761.710595	3678.234384	3485.592681	3965.224494	1780.151116	864.400468	3475.678924	781.403144	2288.82054	2465.808724	3183.737612	4350.39315	1002.762112	2193.774728	3144.315935	3459.557528	2266.295503	2301.702031	3201.669138	3812.141054	3811.709157	3138.676533	2367.70116	2159.938935	2642.281897	3432.268629	2820.854328	4070.770281	1017.319271	3977.195559	3028.946448	552.720397	3710.906154	2320.141079	73.987078	2753.53177	3853.868936	3742.286402	3888.111331	3446.27987	1780.081237	3722.20457	1521.277918	1686.024005	749.718866	3999.490346	2614.048213	168.142032	3813.945825	3881.064987	3202.393024	828.421583	4091.517035	1756.612259	3882.3466	
4119.072554	532.269773	2964.580733	2624.326405	4035.553728	718.80946	3337.982224	2368.259823	1029.990228	2374.407169	61.601109	3928.60459	3114.430604	29.121766	3796.859754	3377.934489	2937.897062	2883.086286	3904.009729	4321.911788	1095.3463	1581.81634	3465.045073	3083.349112	3134.575847	1518.154765	2394.378766	2319.945523	2213.719458	864.400468	2405.010756	574.81083	1202.974276	2781.855306	3681.327305	3416.315095	4046.575487	1424.451707	0	3622.700143	110.462471	2529.546638	2337.246622	3264.178824	4150.275184	241.718843	2272.830726	3305.449132	3678.381049	2181.748437	2542.034687	2961.284888	3850.031549	3901.050589	2961.827057	2472.927403	2215.388847	2822.503704	3305.272739	2688.516427	4300.448214	946.345924	4198.821569	3216.927826	822.170361	3560.833555	2308.061584	798.141557	2817.506408	4091.02501	3716.034631	4061.388224	3525.470111	1466.70551	3883.832403	1539.984181	2021.22468	264.772741	4260.62775	2615.287086	1032.27056	3945.64727	4023.935794	3252.171292	1290.013382	4385.663711	1969.686268	4162.996446	
1848.909843	2117.689999	695.56174	1279.448426	1762.932512	2089.531606	1075.875761	944.153737	1654.146514	1331.955648	2258.166743	1656.622578	849.658522	2299.681025	1771.082012	1107.209758	692.286965	862.31567	1633.792283	2067.788864	2194.64176	1398.954344	1194.90468	1360.008357	979.629215	766.912211	1228.450766	953.512969	657.710874	2193.774728	268.342852	2114.913188	1661.881482	571.72498	1484.513641	1317.216942	1792.721724	1150.703359	2272.830726	1349.874799	2183.638851	467.609001	571.173635	1004.464608	2253.228045	2106.758786	0	1035.811691	1424.599501	413.759786	472.707905	1280.045193	1622.363312	1642.488933	1120.061455	202.646756	75.461027	581.848405	1314.049295	794.664102	2040.609013	1334.660834	1937.142961	959.755154	1674.951828	1597.381693	249.006695	2219.883208	562.698535	1837.823437	1551.81196	1789.270777	1268.773074	1064.172219	1611.220608	734.379677	723.704116	2022.646996	2017.241991	442.413042	2226.251314	1674.702684	1751.804995	1011.73409	1409.057274	2161.749229	492.952575	1935.495784	
4525	4525	4525	4525	4525																																																																																				
927	1348	887	1242	685	1399	1085	583	1027	702	1205	988																																																																													
2																																																																																								
